"","beer1","beer2","V1"
"2277","Hop Wallop","Imperial Stout",0.120759853722389
"2278","Hop Wallop","HopDevil Ale",0.278538129231266
"2279","Hop Wallop","Dead Guy Ale",0.160870833858264
"2280","Hop Wallop","St. Bernardus Abt 12",0.160409670581188
"2281","Hop Wallop","Trappistes Rochefort 10",0.16579738254741
"2282","Hop Wallop","Young's Double Chocolate Stout",0.171387189878839
"2283","Hop Wallop","Ayinger Celebrator Doppelbock",0.186448926095623
"2284","Hop Wallop","Samuel Smith's Oatmeal Stout",0.134372642891698
"2285","Hop Wallop","Chimay Grande Réserve (Blue)",0.120228010818298
"2286","Hop Wallop","Sierra Nevada Torpedo Extra IPA",0.210579423033702
"2287","Hop Wallop","Guinness Draught",0.0176144531777369
"2288","Hop Wallop","Weihenstephaner Hefeweissbier",0.109599764028545
"2289","Hop Wallop","Racer 5 India Pale Ale",0.228615627673113
"2290","Hop Wallop","Orval Trappist Ale",0.0918745172323848
"2291","Hop Wallop","Tröegs Nugget Nectar",0.180226601728259
"2292","Hop Wallop","Hop Rod Rye",0.288704735314043
"2293","Hop Wallop","Founders KBS (Kentucky Breakfast Stout)",0.157702417870055
"2294","Hop Wallop","Schneider Aventinus",0.105026554929302
"2295","Hop Wallop","Samuel Adams Octoberfest",0.136460588932674
"2296","Hop Wallop","Hennepin (Farmhouse Saison)",0.160856871126812
"2297","Hop Wallop","Prima Pils",0.174509183267382
"2298","Hop Wallop","Punkin Ale",0.226894311509158
"2299","Hop Wallop","Double Bastard Ale",0.149946429357596
"2300","Hop Wallop","Samuel Adams Winter Lager",0.172260127963661
"2301","Hop Wallop","Oatmeal Stout",0.0861245149487779
"2302","Hop Wallop","Anchor Steam Beer",0.0816514595247585
"2303","Hop Wallop","120 Minute IPA",0.129724221719984
"2304","Oatmeal Stout","90 Minute IPA",0.077971295367934
"2305","Oatmeal Stout","India Pale Ale",0.161556320121712
"2306","Oatmeal Stout","Old Rasputin Russian Imperial Stout",0.146254178321495
"2307","Oatmeal Stout","Sierra Nevada Celebration Ale",0.116076930022689
"2308","Oatmeal Stout","Stone Ruination IPA",0.0878552595375879
"2309","Oatmeal Stout","Arrogant Bastard Ale",0.0765747081454741
"2310","Oatmeal Stout","Two Hearted Ale",0.0683756320526785
"2311","Oatmeal Stout","Stone IPA (India Pale Ale)",0.0643955414605015
"2312","Oatmeal Stout","Sierra Nevada Pale Ale",0.162677266333385
"2313","Oatmeal Stout","La Fin Du Monde",0.100581427319265
"2314","Oatmeal Stout","Pale Ale",0.160448957666653
"2315","Oatmeal Stout","Duvel",0.135493439084144
"2316","Oatmeal Stout","Founders Breakfast Stout",0.0954138522254701
"2317","Oatmeal Stout","Sierra Nevada Bigfoot Barleywine Style Ale",0.122576299812759
"2318","Oatmeal Stout","Pliny The Elder",-0.0236514726234887
"2319","Oatmeal Stout","60 Minute IPA",0.154287081510652
"2320","Oatmeal Stout","Brooklyn Black Chocolate Stout",0.111321927304979
"2321","Oatmeal Stout","Storm King Stout",0.131754689058149
"2322","Oatmeal Stout","Samuel Adams Boston Lager",0.0900881780105173
"2323","Oatmeal Stout","Bell's Hopslam Ale",0.0486987195921332
"2324","Oatmeal Stout","Stone Imperial Russian Stout",0.0568164842205922
"2325","Oatmeal Stout","Chocolate Stout",0.112594348471821
"2326","Oatmeal Stout","Imperial Stout",0.144818243026099
"2327","Oatmeal Stout","HopDevil Ale",0.0706417143800643
"2328","Oatmeal Stout","Dead Guy Ale",0.143686680356045
"2329","Oatmeal Stout","St. Bernardus Abt 12",0.0930886611126956
"2330","Oatmeal Stout","Trappistes Rochefort 10",0.0940633760078714
"2331","Oatmeal Stout","Young's Double Chocolate Stout",0.0905947655360313
"2332","Oatmeal Stout","Ayinger Celebrator Doppelbock",0.00594297390711023
"2333","Oatmeal Stout","Samuel Smith's Oatmeal Stout",0.106585932871092
"2334","Oatmeal Stout","Chimay Grande Réserve (Blue)",0.0512353554098133
"2335","Oatmeal Stout","Sierra Nevada Torpedo Extra IPA",0.0946425863147169
"2336","Oatmeal Stout","Guinness Draught",0.10606360562049
"2337","Oatmeal Stout","Weihenstephaner Hefeweissbier",0.0688742529371704
"2338","Oatmeal Stout","Racer 5 India Pale Ale",0.162600477546768
"2339","Oatmeal Stout","Orval Trappist Ale",0.0338163550651455
"2340","Oatmeal Stout","Tröegs Nugget Nectar",0.135602630480546
"2341","Oatmeal Stout","Hop Rod Rye",0.132626256178997
"2342","Oatmeal Stout","Founders KBS (Kentucky Breakfast Stout)",-0.0112035578869656
"2343","Oatmeal Stout","Schneider Aventinus",-0.0129823524131122
"2344","Oatmeal Stout","Samuel Adams Octoberfest",0.107663314913512
"2345","Oatmeal Stout","Hennepin (Farmhouse Saison)",0.102706436648164
"2346","Oatmeal Stout","Prima Pils",0.10054397972857
"2347","Oatmeal Stout","Punkin Ale",0.159021925279419
"2348","Oatmeal Stout","Double Bastard Ale",0.0269887144721565
"2349","Oatmeal Stout","Samuel Adams Winter Lager",0.1468741044633
"2350","Oatmeal Stout","Hop Wallop",0.0861245149487779
"2351","Oatmeal Stout","Anchor Steam Beer",0.15112288959621
"2352","Oatmeal Stout","120 Minute IPA",0.149993309613436
"2353","Anchor Steam Beer","90 Minute IPA",0.112747791644595
"2354","Anchor Steam Beer","India Pale Ale",0.0735916791861304
"2355","Anchor Steam Beer","Old Rasputin Russian Imperial Stout",0.114436843880593
"2356","Anchor Steam Beer","Sierra Nevada Celebration Ale",0.188251316494126
"2357","Anchor Steam Beer","Stone Ruination IPA",0.115771213787504
"2358","Anchor Steam Beer","Arrogant Bastard Ale",0.149154046525367
"2359","Anchor Steam Beer","Two Hearted Ale",0.057138183768633
"2360","Anchor Steam Beer","Stone IPA (India Pale Ale)",0.169646848873561
"2361","Anchor Steam Beer","Sierra Nevada Pale Ale",0.31804829265637
"2362","Anchor Steam Beer","La Fin Du Monde",0.197519487916856
"2363","Anchor Steam Beer","Pale Ale",0.110090742245573
"2364","Anchor Steam Beer","Duvel",0.258310722708742
"2365","Anchor Steam Beer","Founders Breakfast Stout",0.153399837886569
"2366","Anchor Steam Beer","Sierra Nevada Bigfoot Barleywine Style Ale",0.162845276500537
"2367","Anchor Steam Beer","Pliny The Elder",0.148593705672415
"2368","Anchor Steam Beer","60 Minute IPA",0.192098920751196
"2369","Anchor Steam Beer","Brooklyn Black Chocolate Stout",0.114702478303558
"2370","Anchor Steam Beer","Storm King Stout",0.0641089010499823
"2371","Anchor Steam Beer","Samuel Adams Boston Lager",0.258056726526234
"2372","Anchor Steam Beer","Bell's Hopslam Ale",0.107527323815338
"2373","Anchor Steam Beer","Stone Imperial Russian Stout",0.139327880482923
"2374","Anchor Steam Beer","Chocolate Stout",0.101040738479598
"2375","Anchor Steam Beer","Imperial Stout",0.0958661826583354
"2376","Anchor Steam Beer","HopDevil Ale",0.113117105066251
"2377","Anchor Steam Beer","Dead Guy Ale",0.256670604764927
"2378","Anchor Steam Beer","St. Bernardus Abt 12",0.118469757445385
"2379","Anchor Steam Beer","Trappistes Rochefort 10",0.0578265119116689
"2380","Anchor Steam Beer","Young's Double Chocolate Stout",0.0900346521022306
"2381","Anchor Steam Beer","Ayinger Celebrator Doppelbock",0.156622592275267
"2382","Anchor Steam Beer","Samuel Smith's Oatmeal Stout",0.216840770622962
"2383","Anchor Steam Beer","Chimay Grande Réserve (Blue)",0.122941665306048
"2384","Anchor Steam Beer","Sierra Nevada Torpedo Extra IPA",0.139223838446084
"2385","Anchor Steam Beer","Guinness Draught",0.0293638913122371
"2386","Anchor Steam Beer","Weihenstephaner Hefeweissbier",0.148890704599443
"2387","Anchor Steam Beer","Racer 5 India Pale Ale",0.127487819131303
"2388","Anchor Steam Beer","Orval Trappist Ale",0.21929966507325
"2389","Anchor Steam Beer","Tröegs Nugget Nectar",0.110703564468621
"2390","Anchor Steam Beer","Hop Rod Rye",0.127413153241077
"2391","Anchor Steam Beer","Founders KBS (Kentucky Breakfast Stout)",0.0428304210327706
"2392","Anchor Steam Beer","Schneider Aventinus",0.075724660537013
"2393","Anchor Steam Beer","Samuel Adams Octoberfest",0.18944257782322
"2394","Anchor Steam Beer","Hennepin (Farmhouse Saison)",0.19499700565981
"2395","Anchor Steam Beer","Prima Pils",0.232293734619183
"2396","Anchor Steam Beer","Punkin Ale",0.184231557051406
"2397","Anchor Steam Beer","Double Bastard Ale",0.0720432645644825
"2398","Anchor Steam Beer","Samuel Adams Winter Lager",0.175447498553944
"2399","Anchor Steam Beer","Hop Wallop",0.0816514595247585
"2400","Anchor Steam Beer","Oatmeal Stout",0.15112288959621
"2401","Anchor Steam Beer","120 Minute IPA",0.0181587387111784
"2402","120 Minute IPA","90 Minute IPA",0.257026399070711
"2403","120 Minute IPA","India Pale Ale",0.0556896218772694
"2404","120 Minute IPA","Old Rasputin Russian Imperial Stout",0.111744078004032
"2405","120 Minute IPA","Sierra Nevada Celebration Ale",0.0640161922073296
"2406","120 Minute IPA","Stone Ruination IPA",0.130742171297243
"2407","120 Minute IPA","Arrogant Bastard Ale",0.199418179247243
"2408","120 Minute IPA","Two Hearted Ale",0.0785859234165381
"2409","120 Minute IPA","Stone IPA (India Pale Ale)",0.12116008157133
"2410","120 Minute IPA","Sierra Nevada Pale Ale",0.0197501632527243
"2411","120 Minute IPA","La Fin Du Monde",0.120709386204037
"2412","120 Minute IPA","Pale Ale",-0.0112557228811467
"2413","120 Minute IPA","Duvel",0.117893355811898
"2414","120 Minute IPA","Founders Breakfast Stout",0.107794398893636
"2415","120 Minute IPA","Sierra Nevada Bigfoot Barleywine Style Ale",0.161600494034418
"2416","120 Minute IPA","Pliny The Elder",0.108728967838789
"2417","120 Minute IPA","60 Minute IPA",0.145686364433827
"2418","120 Minute IPA","Brooklyn Black Chocolate Stout",0.0862137666934841
"2419","120 Minute IPA","Storm King Stout",0.111814630499977
"2420","120 Minute IPA","Samuel Adams Boston Lager",0.0423343354361663
"2421","120 Minute IPA","Bell's Hopslam Ale",0.0915733879286176
"2422","120 Minute IPA","Stone Imperial Russian Stout",0.143879761674573
"2423","120 Minute IPA","Chocolate Stout",0.100745418494985
"2424","120 Minute IPA","Imperial Stout",0.138373226738677
"2425","120 Minute IPA","HopDevil Ale",0.101602061402442
"2426","120 Minute IPA","Dead Guy Ale",0.0649688153010315
"2427","120 Minute IPA","St. Bernardus Abt 12",0.175201534893566
"2428","120 Minute IPA","Trappistes Rochefort 10",0.142493481578563
"2429","120 Minute IPA","Young's Double Chocolate Stout",0.107726897529841
"2430","120 Minute IPA","Ayinger Celebrator Doppelbock",0.0703807547962008
"2431","120 Minute IPA","Samuel Smith's Oatmeal Stout",0.0756704763618332
"2432","120 Minute IPA","Chimay Grande Réserve (Blue)",0.15169793538836
"2433","120 Minute IPA","Sierra Nevada Torpedo Extra IPA",-0.018160232033791
"2434","120 Minute IPA","Guinness Draught",0.0893929251699607
"2435","120 Minute IPA","Weihenstephaner Hefeweissbier",0.0264534777238879
"2436","120 Minute IPA","Racer 5 India Pale Ale",0.115186075864651
"2437","120 Minute IPA","Orval Trappist Ale",-0.0203369481564845
"2438","120 Minute IPA","Tröegs Nugget Nectar",0.0848833514890849
"2439","120 Minute IPA","Hop Rod Rye",0.0671865353479493
"2440","120 Minute IPA","Founders KBS (Kentucky Breakfast Stout)",0.0744028255987547
"2441","120 Minute IPA","Schneider Aventinus",0.0770358207462183
"2442","120 Minute IPA","Samuel Adams Octoberfest",0.0238236756020053
"2443","120 Minute IPA","Hennepin (Farmhouse Saison)",0.0899509573466199
"2444","120 Minute IPA","Prima Pils",0.0220323055953616
"2445","120 Minute IPA","Punkin Ale",0.171206135978672
"2446","120 Minute IPA","Double Bastard Ale",0.193768450363047
"2447","120 Minute IPA","Samuel Adams Winter Lager",0.023044960148852
"2448","120 Minute IPA","Hop Wallop",0.129724221719984
"2449","120 Minute IPA","Oatmeal Stout",0.149993309613436
"2450","120 Minute IPA","Anchor Steam Beer",0.0181587387111784
